Source,Target,Weight
2730,2878,9.1
2730,3115,8.9
2730,3906,10.0
2730,4364,10.0
2731,25,9.5
2731,33,9.3
2731,101,10.1
2731,122,9.2
2731,216,9.2
2731,261,9.4
2731,282,8.8
2731,335,10.0
2731,587,9.1
2731,693,8.9
2731,1364,9.0
2731,1488,8.9
2731,1983,9.2
2731,2370,9.3
2731,2878,9.1
2731,3115,8.9
2731,3906,10.0
2731,4364,10.0
2732,25,9.5
2732,33,9.3
2732,101,10.1
2732,122,9.2
2732,216,9.2
2732,261,9.4
2732,282,8.8
2732,335,10.0
2732,587,9.1
2732,693,8.9
2732,1364,9.0
2732,1488,8.9
2732,1983,9.2
2732,2370,9.3
2732,2878,9.1
2732,3115,8.9
2732,3906,10.0
2732,4364,10.0
2733,25,9.5
2733,33,9.3
2733,101,10.1
2733,122,9.2
2733,216,9.2
2733,261,9.4
2733,282,8.8
2733,335,10.0
2733,587,9.1
2733,693,8.9
2733,1364,9.0
2733,1488,8.9
2733,1983,9.2
2733,2370,9.3
2733,2878,9.1
2733,3115,8.9
2733,3906,10.0
2733,4364,10.0
2734,25,9.5
2734,33,9.3
2734,101,10.1
2734,122,9.2
2734,216,9.2
2734,261,9.4
2734,282,8.8
2734,335,10.0
2734,587,9.1
2734,693,8.9
2734,1364,9.0
2734,1488,8.9
2734,1983,9.2
2734,2370,9.3
2734,2878,9.1
2734,3115,8.9
2734,3906,10.0
2734,4364,10.0
2735,25,9.5
2735,33,9.3
2735,101,10.1
2735,122,9.2
2735,216,9.2
2735,261,9.4
2735,282,8.8
2735,335,10.0
2735,587,9.1
2735,693,8.9
2735,1364,9.0
2735,1488,8.9
2735,1983,9.2
2735,2370,9.3
2735,2878,9.1
2735,3115,8.9
2735,3906,10.0
2735,4364,10.0
2736,25,9.5
2736,33,9.3
2736,101,10.1
2736,122,9.2
2736,216,9.2
2736,261,9.4
2736,282,8.8
2736,335,10.0
2736,587,9.1
2736,693,8.9
2736,1364,9.0
2736,1488,8.9
2736,1983,9.2
2736,2370,9.3
2736,2878,9.1
2736,3115,8.9
2736,3906,10.0
2736,4364,10.0
2737,25,9.5
2737,33,9.3
2737,101,10.1
2737,122,9.2
2737,216,9.2
2737,261,9.4
2737,282,8.8
2737,335,10.0
2737,587,9.1
2737,693,8.9
2737,1364,9.0
2737,1488,8.9
2737,1983,9.2
2737,2370,9.3
2737,2878,9.1
2737,3115,8.9
2737,3906,10.0
2737,4364,10.0
2738,25,9.5
2738,33,9.3
2738,101,10.1
2738,122,9.2
2738,216,9.2
2738,261,9.4
2738,282,8.8
2738,335,10.0
2738,587,9.1
2738,693,8.9
2738,1364,9.0
2738,1488,8.9
2738,1983,9.2
2738,2370,9.3
2738,2878,9.1
2738,3115,8.9
2738,3906,10.0
2738,4364,10.0
2739,25,9.5
2739,33,9.3
2739,101,10.1
2739,122,9.2
2739,216,9.2
2739,261,9.4
2739,282,8.8
2739,335,10.0
2739,587,9.1
2739,693,8.9
2739,1364,9.0
2739,1488,8.9
2739,1983,9.2
2739,2370,9.3
2739,2878,9.1
2739,3115,8.9
2739,3906,10.0
2739,4364,10.0
2740,25,9.5
2740,33,9.3
2740,101,10.1
2740,122,9.2
2740,216,9.2
2740,261,9.4
2740,282,8.8
2740,335,10.0
2740,587,9.1
2740,693,8.9
2740,1364,9.0
2740,1488,8.9
2740,1983,9.2
2740,2370,9.3
2740,2878,9.1
2740,3115,8.9
2740,3906,10.0
2740,4364,10.0
2741,25,9.5
2741,33,9.3
2741,101,10.1
2741,122,9.2
2741,216,9.2
2741,261,9.4
2741,282,8.8
2741,335,10.0
2741,587,9.1
2741,693,8.9
2741,1364,9.0
2741,1488,8.9
2741,1983,9.2
2741,2370,9.3
2741,2878,9.1
2741,3115,8.9
2741,3906,10.0
2741,4364,10.0
2742,25,9.5
2742,33,9.3
2742,101,10.1
2742,122,9.2
2742,216,9.2
2742,261,9.4
2742,282,8.8
2742,335,10.0
2742,587,9.1
2742,693,8.9
2742,1364,9.0
2742,1488,8.9
2742,1983,9.2
2742,2370,9.3
2742,2878,9.1
2742,3115,8.9
2742,3906,10.0
2742,4364,10.0
2743,25,9.5
2743,33,9.3
2743,101,10.1
2743,122,9.2
2743,216,9.2
2743,261,9.4
2743,282,8.8
2743,335,10.0
2743,587,9.1
2743,693,8.9
2743,1364,9.0
2743,1488,8.9
2743,1983,9.2
2743,2370,9.3
2743,2878,9.1
2743,3115,8.9
2743,3906,10.0
2743,4364,10.0
2744,25,9.5
2744,33,9.3
2744,101,10.1
2744,122,9.2
2744,216,9.2
2744,261,9.4
2744,282,8.8
2744,335,10.0
2744,587,9.1
2744,693,8.9
2744,1364,9.0
2744,1488,8.9
2744,1983,9.2
2744,2370,9.3
2744,2878,9.1
2744,3115,8.9
2744,3906,10.0
2744,4364,10.0
2745,25,9.5
2745,33,9.3
2745,101,10.1
2745,122,9.2
2745,216,9.2
2745,261,9.4
2745,282,8.8
2745,335,10.0
2745,587,9.1
2745,693,8.9
2745,1364,9.0
2745,1488,8.9
2745,1983,9.2
2745,2370,9.3
2745,2878,9.1
2745,3115,8.9
2745,3906,10.0
2745,4364,10.0
2746,25,9.5
2746,33,9.3
2746,101,10.1
2746,122,9.2
2746,216,9.2
2746,261,9.4
2746,282,8.8
2746,335,10.0
2746,587,9.1
2746,693,8.9
2746,1364,9.0
2746,1488,8.9
2746,1983,9.2
2746,2370,9.3
2746,2878,9.1
2746,3115,8.9
2746,3906,10.0
2746,4364,10.0
2747,25,9.5
2747,33,9.3
2747,101,10.1
2747,122,9.2
2747,216,9.2
2747,261,9.4
2747,282,8.8
2747,335,10.0
2747,587,9.1
2747,693,8.9
2747,1364,9.0
2747,1488,8.9
2747,1983,9.2
2747,2370,9.3
2747,2878,9.1
2747,3115,8.9
2747,3906,10.0
2747,4364,10.0
2748,25,9.5
2748,33,9.3
2748,101,10.1
2748,122,9.2
2748,216,9.2
2748,261,9.4
2748,282,8.8
2748,335,10.0
2748,587,9.1
2748,693,8.9
2748,1364,9.0
2748,1488,8.9
2748,1983,9.2
2748,2370,9.3
2748,2878,9.1
2748,3115,8.9
2748,3906,10.0
2748,4364,10.0
2749,25,9.5
2749,33,9.3
2749,101,10.1
2749,122,9.2
2749,216,9.2
2749,261,9.4
2749,282,8.8
2749,335,10.0
2749,587,9.1
2749,693,8.9
2749,1364,9.0
2749,1488,8.9
2749,1983,9.2
2749,2370,9.3
2749,2878,9.1
2749,3115,8.9
2749,3906,10.0
2749,4364,10.0
2750,25,9.5
2750,33,9.3
2750,101,10.1
2750,122,9.2
2750,216,9.2
2750,261,9.4
2750,282,8.8
2750,335,10.0
2750,587,9.1
2750,693,8.9
2750,1364,9.0
2750,1488,8.9
2750,1983,9.2
2750,2370,9.3
2750,2878,9.1
2750,3115,8.9
2750,3906,10.0
2750,4364,10.0
2751,25,9.5
2751,33,9.3
2751,101,10.1
2751,122,9.2
2751,216,9.2
2751,261,9.4
2751,282,8.8
2751,335,10.0
2751,587,9.1
2751,693,8.9
2751,1364,9.0
2751,1488,8.9
2751,1983,9.2
2751,2370,9.3
2751,2878,9.1
2751,3115,8.9
2751,3906,10.0
2751,4364,10.0
2752,25,9.5
2752,33,9.3
2752,101,10.1
2752,122,9.2
2752,216,9.2
2752,261,9.4
2752,282,8.8
2752,335,10.0
2752,587,9.1
2752,693,8.9
2752,1364,9.0
2752,1488,8.9
2752,1983,9.2
2752,2370,9.3
2752,2878,9.1
2752,3115,8.9
2752,3906,10.0
2752,4364,10.0
2753,25,9.5
2753,33,9.3
2753,101,10.1
2753,122,9.2
2753,216,9.2
2753,261,9.4
2753,282,8.8
2753,335,10.0
2753,587,9.1
2753,693,8.9
2753,1364,9.0
2753,1488,8.9
2753,1983,9.2
2753,2370,9.3
2753,2878,9.1
2753,3115,8.9
2753,3906,10.0
2753,4364,10.0
2754,25,9.5
2754,33,9.3
2754,101,10.1
2754,122,9.2
2754,216,9.2
2754,261,9.4
2754,282,8.8
2754,335,10.0
2754,587,9.1
2754,693,8.9
2754,1364,9.0
2754,1488,8.9
2754,1983,9.2
2754,2370,9.3
2754,2878,9.1
2754,3115,8.9
2754,3906,10.0
2754,4364,10.0
2755,25,9.5
2755,33,9.3
2755,101,10.1
2755,122,9.2
2755,216,9.2
2755,261,9.4
2755,282,8.8
2755,335,10.0
2755,587,9.1
2755,693,8.9
2755,1364,9.0
2755,1488,8.9
2755,1983,9.2
2755,2370,9.3
2755,2878,9.1
2755,3115,8.9
2755,3906,10.0
2755,4364,10.0
2756,25,9.5
2756,33,9.3
2756,101,10.1
2756,122,9.2
2756,216,9.2
2756,261,9.4
2756,282,8.8
2756,335,10.0
2756,587,9.1
2756,693,8.9
2756,1364,9.0
2756,1488,8.9
2756,1983,9.2
2756,2370,9.3
2756,2878,9.1
2756,3115,8.9
2756,3906,10.0
2756,4364,10.0
2757,25,9.5
2757,33,9.3
2757,101,10.1
2757,122,9.2
2757,216,9.2
2757,261,9.4
2757,282,8.8
2757,335,10.0
2757,587,9.1
2757,693,8.9
2757,1364,9.0
2757,1488,8.9
2757,1983,9.2
2757,2370,9.3
2757,2878,9.1
2757,3115,8.9
2757,3906,10.0
2757,4364,10.0
2758,25,9.5
2758,33,9.3
2758,101,10.1
2758,122,9.2
2758,216,9.2
2758,261,9.4
2758,282,8.8
2758,335,10.0
2758,587,9.1
2758,693,8.9
2758,1364,9.0
2758,1488,8.9
2758,1983,9.2
2758,2370,9.3
2758,2878,9.1
2758,3115,8.9
2758,3906,10.0
2758,4364,10.0
2759,25,9.5
2759,33,9.3
2759,101,10.1
2759,122,9.2
2759,216,9.2
2759,261,9.4
2759,282,8.8
2759,335,10.0
2759,587,9.1
2759,693,8.9
2759,1364,9.0
2759,1488,8.9
2759,1983,9.2
2759,2370,9.3
2759,2878,9.1
2759,3115,8.9
2759,3906,10.0
2759,4364,10.0
2760,25,9.5
2760,33,9.3
2760,101,10.1
2760,122,9.2
2760,216,9.2
2760,261,9.4
2760,282,8.8
2760,335,10.0
2760,587,9.1
2760,693,8.9
2760,1364,9.0
2760,1488,8.9
2760,1983,9.2
2760,2370,9.3
2760,2878,9.1
2760,3115,8.9
2760,3906,10.0
2760,4364,10.0
2761,25,9.5
2761,33,9.3
2761,101,10.1
2761,122,9.2
2761,216,9.2
2761,261,9.4
2761,282,8.8
2761,335,10.0
2761,587,9.1
2761,693,8.9
2761,1364,9.0
2761,1488,8.9
2761,1983,9.2
2761,2370,9.3
2761,2878,9.1
2761,3115,8.9
2761,3906,10.0
2761,4364,10.0
2762,25,9.5
2762,33,9.3
2762,101,10.1
2762,122,9.2
2762,216,9.2
2762,261,9.4
2762,282,8.8
2762,335,10.0
2762,587,9.1
2762,693,8.9
2762,1364,9.0
2762,1488,8.9
2762,1983,9.2
2762,2370,9.3
2762,2878,9.1
2762,3115,8.9
2762,3906,10.0
2762,4364,10.0
2763,25,9.5
2763,33,9.3
2763,101,10.1
2763,122,9.2
2763,216,9.2
2763,261,9.4
2763,282,8.8
2763,335,10.0
2763,587,9.1
2763,693,8.9
2763,1364,9.0
2763,1488,8.9
2763,1983,9.2
2763,2370,9.3
2763,2878,9.1
2763,3115,8.9
2763,3906,10.0
2763,4364,10.0
2764,25,9.5
2764,33,9.3
2764,101,10.1
2764,122,9.2
2764,216,9.2
2764,261,9.4
2764,282,8.8
2764,335,10.0
2764,587,9.1
2764,693,8.9
2764,1364,9.0
2764,1488,8.9
2764,1983,9.2
2764,2370,9.3
2764,2878,9.1
2764,3115,8.9
2764,3906,10.0
2764,4364,10.0
2765,25,9.5
2765,33,9.3
2765,101,10.1
2765,122,9.2
2765,216,9.2
2765,261,9.4
2765,282,8.8
2765,335,10.0
2765,587,9.1
2765,693,8.9
2765,1364,9.0
2765,1488,8.9
2765,1983,9.2
2765,2370,9.3
2765,2878,9.1
2765,3115,8.9
2765,3906,10.0
2765,4364,10.0
2766,25,9.5
2766,33,9.3
2766,101,10.1
2766,122,9.2
2766,216,9.2
2766,261,9.4
2766,282,8.8
2766,335,10.0
2766,587,9.1
2766,693,8.9
2766,1364,9.0
2766,1488,8.9
2766,1983,9.2
2766,2370,9.3
2766,2878,9.1
2766,3115,8.9
2766,3906,10.0
2766,4364,10.0
2767,25,9.5
2767,33,9.3
2767,101,10.1
2767,122,9.2
2767,216,9.2
2767,261,9.4
2767,282,8.8
2767,335,10.0
2767,587,9.1
2767,693,8.9
2767,1364,9.0
2767,1488,8.9
2767,1983,9.2
2767,2370,9.3
2767,2878,9.1
2767,3115,8.9
2767,3906,10.0
2767,4364,10.0
2768,25,9.5
2768,33,9.3
2768,101,10.1
2768,122,9.2
2768,216,9.2
2768,261,9.4
2768,282,8.8
2768,335,10.0
2768,587,9.1
2768,693,8.9
2768,1364,9.0
2768,1488,8.9
2768,1983,9.2
2768,2370,9.3
2768,2878,9.1
2768,3115,8.9
2768,3906,10.0
2768,4364,10.0
2769,25,9.5
2769,33,9.3
2769,101,10.1
2769,122,9.2
2769,216,9.2
2769,261,9.4
2769,282,8.8
2769,335,10.0
2769,587,9.1
2769,693,8.9
2769,1364,9.0
2769,1488,8.9
2769,1983,9.2
2769,2370,9.3
2769,2878,9.1
2769,3115,8.9
2769,3906,10.0
2769,4364,10.0
2770,25,9.5
2770,33,9.3
2770,101,10.1
2770,122,9.2
2770,216,9.2
2770,261,9.4
2770,282,8.8
2770,335,10.0
2770,587,9.1
2770,693,8.9
2770,1364,9.0
2770,1488,8.9
2770,1983,9.2
2770,2370,9.3
2770,2878,9.1
2770,3115,8.9
2770,3906,10.0
2770,4364,10.0
2771,25,9.5
2771,33,9.3
2771,101,10.1
2771,122,9.2
2771,216,9.2
2771,261,9.4
2771,282,8.8
2771,335,10.0
2771,587,9.1
2771,693,8.9
2771,1364,9.0
2771,1488,8.9
2771,1983,9.2
2771,2370,9.3
2771,2878,9.1
2771,3115,8.9
2771,3906,10.0
2771,4364,10.0
2772,25,9.5
2772,33,9.3
2772,101,10.1
2772,122,9.2
2772,216,9.2
2772,261,9.4
2772,282,8.8
2772,335,10.0
2772,587,9.1
2772,693,8.9
2772,1364,9.0
2772,1488,8.9
2772,1983,9.2
2772,2370,9.3
2772,2878,9.1
2772,3115,8.9
2772,3906,10.0
2772,4364,10.0
2773,25,9.5
2773,33,9.3
2773,101,10.1
2773,122,9.2
2773,216,9.2
2773,261,9.4
2773,282,8.8
2773,335,10.0
2773,587,9.1
2773,693,8.9
2773,1364,9.0
2773,1488,8.9
2773,1983,9.2
2773,2370,9.3
2773,2878,9.1
2773,3115,8.9
2773,3906,10.0
2773,4364,10.0
2774,25,9.5
2774,33,9.3
2774,101,10.1
2774,122,9.2
2774,216,9.2
2774,261,9.4
2774,282,8.8
2774,335,10.0
2774,587,9.1
2774,693,8.9
2774,1364,9.0
2774,1488,8.9
2774,1983,9.2
2774,2370,9.3
2774,2878,9.1
2774,3115,8.9
2774,3906,10.0
2774,4364,10.0
2775,25,9.5
2775,33,9.3
2775,101,10.1
2775,122,9.2
2775,216,9.2
2775,261,9.4
2775,282,8.8
2775,335,10.0
2775,587,9.1
2775,693,8.9
2775,1364,9.0
2775,1488,8.9
2775,1983,9.2
2775,2370,9.3
2775,2878,9.1
2775,3115,8.9
2775,3906,10.0
2775,4364,10.0
2776,25,9.5
2776,33,9.3
2776,101,10.1
2776,122,9.2
2776,216,9.2
2776,261,9.4
2776,282,8.8
2776,335,10.0
2776,587,9.1
2776,693,8.9
2776,1364,9.0
2776,1488,8.9
2776,1983,9.2
2776,2370,9.3
2776,2878,9.1
2776,3115,8.9
2776,3906,10.0
2776,4364,10.0
2777,25,9.5
2777,33,9.3
2777,101,10.1
2777,122,9.2
2777,216,9.2
2777,261,9.4
2777,282,8.8
2777,335,10.0
2777,587,9.1
2777,693,8.9
2777,1364,9.0
2777,1488,8.9
2777,1983,9.2
2777,2370,9.3
2777,2878,9.1
2777,3115,8.9
2777,3906,10.0
2777,4364,10.0
2778,25,9.5
2778,33,9.3
2778,101,10.1
2778,122,9.2
2778,216,9.2
2778,261,9.4
2778,282,8.8
2778,335,10.0
2778,587,9.1
2778,693,8.9
2778,1364,9.0
2778,1488,8.9
2778,1983,9.2
2778,2370,9.3
2778,2878,9.1
2778,3115,8.9
2778,3906,10.0
2778,4364,10.0
2779,25,9.5
2779,33,9.3
2779,101,10.1
2779,122,9.2
2779,216,9.2
2779,261,9.4
2779,282,8.8
2779,335,10.0
2779,587,9.1
2779,693,8.9
2779,1364,9.0
2779,1488,8.9
2779,1983,9.2
2779,2370,9.3
2779,2878,9.1
2779,3115,8.9
2779,3906,10.0
2779,4364,10.0
2780,25,9.5
2780,33,9.3
2780,101,10.1
2780,122,9.2
2780,216,9.2
2780,261,9.4
2780,282,8.8
2780,335,10.0
2780,587,9.1
2780,693,8.9
2780,1364,9.0
2780,1488,8.9
2780,1983,9.2
2780,2370,9.3
2780,2878,9.1
2780,3115,8.9
2780,3906,10.0
2780,4364,10.0
2781,25,9.5
2781,33,9.3
2781,101,10.1
2781,122,9.2
2781,216,9.2
2781,261,9.4
2781,282,8.8
2781,335,10.0
2781,587,9.1
2781,693,8.9
2781,1364,9.0
2781,1488,8.9
2781,1983,9.2
2781,2370,9.3
2781,2878,9.1
2781,3115,8.9
2781,3906,10.0
2781,4364,10.0
2782,25,9.5
2782,33,9.3
2782,101,10.1
2782,122,9.2
2782,216,9.2
2782,261,9.4
2782,282,8.8
2782,335,10.0
2782,587,9.1
2782,693,8.9
2782,1364,9.0
2782,1488,8.9
2782,1983,9.2
2782,2370,9.3
2782,2878,9.1
2782,3115,8.9
2782,3906,10.0
2782,4364,10.0
2783,25,9.5
2783,33,9.3
2783,101,10.1
2783,122,9.2
2783,216,9.2
2783,261,9.4
2783,282,8.8
2783,335,10.0
2783,587,9.1
2783,693,8.9
2783,1364,9.0
2783,1488,8.9
2783,1983,9.2
2783,2370,9.3
2783,2878,9.1
2783,3115,8.9
2783,3906,10.0
2783,4364,10.0
2784,25,9.5
2784,33,9.3
2784,101,10.1
2784,122,9.2
2784,216,9.2
2784,261,9.4
2784,282,8.8
2784,335,10.0
2784,587,9.1
2784,693,8.9
2784,1364,9.0
2784,1488,8.9
2784,1983,9.2
2784,2370,9.3
2784,2878,9.1
2784,3115,8.9
2784,3906,10.0
2784,4364,10.0
2785,25,9.5
2785,33,9.3
2785,101,10.1
2785,122,9.2
2785,216,9.2
2785,261,9.4
2785,282,8.8
2785,335,10.0
2785,587,9.1
2785,693,8.9
2785,1364,9.0
2785,1488,8.9
2785,1983,9.2
2785,2370,9.3
2785,2878,9.1
2785,3115,8.9
2785,3906,10.0
2785,4364,10.0
2786,25,9.5
2786,33,9.3
2786,101,10.1
2786,122,9.2
2786,216,9.2
2786,261,9.4
2786,282,8.8
2786,335,10.0
2786,587,9.1
2786,693,8.9
2786,1364,9.0
2786,1488,8.9
2786,1983,9.2
2786,2370,9.3
2786,2878,9.1
2786,3115,8.9
2786,3906,10.0
2786,4364,10.0
2787,25,9.5
2787,33,9.3
2787,101,10.1
2787,122,9.2
2787,216,9.2
2787,261,9.4
2787,282,8.8
2787,335,10.0
2787,587,9.1
2787,693,8.9
2787,1364,9.0
2787,1488,8.9
2787,1983,9.2
2787,2370,9.3
2787,2878,9.1
2787,3115,8.9
2787,3906,10.0
2787,4364,10.0
2788,25,9.5
2788,33,9.3
2788,101,10.1
2788,122,9.2
2788,216,9.2
2788,261,9.4
2788,282,8.8
2788,335,10.0
2788,587,9.1
2788,693,8.9
2788,1364,9.0
2788,1488,8.9
2788,1983,9.2
2788,2370,9.3
2788,2878,9.1
2788,3115,8.9
2788,3906,10.0
2788,4364,10.0
2789,25,9.5
2789,33,9.3
2789,101,10.1
2789,122,9.2
2789,216,9.2
2789,261,9.4
2789,282,8.8
2789,335,10.0
2789,587,9.1
2789,693,8.9
2789,1364,9.0
2789,1488,8.9
2789,1983,9.2
2789,2370,9.3
2789,2878,9.1
2789,3115,8.9
2789,3906,10.0
2789,4364,10.0
2790,25,9.5
2790,33,9.3
2790,101,10.1
2790,122,9.2
2790,216,9.2
2790,261,9.4
2790,282,8.8
2790,335,10.0
2790,587,9.1
2790,693,8.9
2790,1364,9.0
2790,1488,8.9
2790,1983,9.2
2790,2370,9.3
2790,2878,9.1
2790,3115,8.9
2790,3906,10.0
2790,4364,10.0
2791,25,9.5
2791,33,9.3
2791,101,10.1
2791,122,9.2
2791,216,9.2
2791,261,9.4
2791,282,8.8
2791,335,10.0
2791,587,9.1
2791,693,8.9
2791,1364,9.0
2791,1488,8.9
2791,1983,9.2
2791,2370,9.3
2791,2878,9.1
2791,3115,8.9
2791,3906,10.0
2791,4364,10.0
2792,25,9.5
2792,33,9.3
2792,101,10.1
2792,122,9.2
2792,216,9.2
2792,261,9.4
2792,282,8.8
2792,335,10.0
2792,587,9.1
2792,693,8.9
2792,1364,9.0
2792,1488,8.9
2792,1983,9.2
2792,2370,9.3
2792,2878,9.1
2792,3115,8.9
2792,3906,10.0
2792,4364,10.0
2793,25,9.5
2793,33,9.3
2793,101,10.1
2793,122,9.2
2793,216,9.2
2793,261,9.4
2793,282,8.8
2793,335,10.0
2793,587,9.1
2793,693,8.9
2793,1364,9.0
2793,1488,8.9
2793,1983,9.2
2793,2370,9.3
2793,2878,9.1
2793,3115,8.9
2793,3906,10.0
2793,4364,10.0
2794,25,9.5
2794,33,9.3
2794,101,10.1
2794,122,9.2
2794,216,9.2
2794,261,9.4
2794,282,8.8
2794,335,10.0
2794,587,9.1
2794,693,8.9
2794,1364,9.0
2794,1488,8.9
2794,1983,9.2
2794,2370,9.3
2794,2878,9.1
2794,3115,8.9
2794,3906,10.0
2794,4364,10.0
2795,25,9.5
2795,33,9.3
2795,101,10.1
2795,122,9.2
2795,216,9.2
2795,261,9.4
2795,282,8.8
2795,335,10.0
2795,587,9.1
2795,693,8.9
2795,1364,9.0
2795,1488,8.9
2795,1983,9.2
2795,2370,9.3
2795,2878,9.1
2795,3115,8.9
2795,3906,10.0
2795,4364,10.0
2796,25,9.5
2796,33,9.3
2796,101,10.1
2796,122,9.2
2796,216,9.2
2796,261,9.4
2796,282,8.8
2796,335,10.0
2796,587,9.1
2796,693,8.9
2796,1364,9.0
2796,1488,8.9
2796,1983,9.2
2796,2370,9.3
2796,2878,9.1
2796,3115,8.9
2796,3906,10.0
2796,4364,10.0
2797,25,9.5
2797,33,9.3
2797,101,10.1
2797,122,9.2
2797,216,9.2
2797,261,9.4
2797,282,8.8
2797,335,10.0
2797,587,9.1
2797,693,8.9
2797,1364,9.0
2797,1488,8.9
2797,1983,9.2
2797,2370,9.3
2797,2878,9.1
2797,3115,8.9
2797,3906,10.0
2797,4364,10.0
2798,25,9.5
2798,33,9.3
2798,101,10.1
2798,122,9.2
2798,216,9.2
2798,261,9.4
2798,282,8.8
2798,335,10.0
2798,587,9.1
2798,693,8.9
2798,1364,9.0
2798,1488,8.9
2798,1983,9.2
2798,2370,9.3
2798,2878,9.1
2798,3115,8.9
2798,3906,10.0
2798,4364,10.0
2799,25,9.5
2799,33,9.3
2799,101,10.1
2799,122,9.2
2799,216,9.2
2799,261,9.4
2799,282,8.8
2799,335,10.0
2799,587,9.1
2799,693,8.9
2799,1364,9.0
2799,1488,8.9
2799,1983,9.2
2799,2370,9.3
2799,2878,9.1
2799,3115,8.9
2799,3906,10.0
2799,4364,10.0
2800,25,9.5
2800,33,9.3
2800,101,10.1
2800,122,9.2
2800,216,9.2
2800,261,9.4
2800,282,8.8
2800,335,10.0
2800,587,9.1
2800,693,8.9
2800,1364,9.0
2800,1488,8.9
2800,1983,9.2
2800,2370,9.3
2800,2878,9.1
2800,3115,8.9
2800,3906,10.0
2800,4364,10.0
2801,25,9.5
2801,33,9.3
2801,101,10.1
2801,122,9.2
2801,216,9.2
2801,261,9.4
2801,282,8.8
2801,335,10.0
2801,587,9.1
2801,693,8.9
2801,1364,9.0
2801,1488,8.9
2801,1983,9.2
2801,2370,9.3
2801,2878,9.1
2801,3115,8.9
2801,3906,10.0
2801,4364,10.0
2802,25,9.5
2802,33,9.3
2802,101,10.1
2802,122,9.2
2802,216,9.2
2802,261,9.4
2802,282,8.8
2802,335,10.0
2802,587,9.1
2802,693,8.9
2802,1364,9.0
2802,1488,8.9
2802,1983,9.2
2802,2370,9.3
2802,2878,9.1
2802,3115,8.9
2802,3906,10.0
2802,4364,10.0
2803,25,9.5
2803,33,9.3
2803,101,10.1
2803,122,9.2
2803,216,9.2
2803,261,9.4
2803,282,8.8
2803,335,10.0
2803,587,9.1
2803,693,8.9
2803,1364,9.0
2803,1488,8.9
2803,1983,9.2
2803,2370,9.3
2803,2878,9.1
2803,3115,8.9
2803,3906,10.0
2803,4364,10.0
2804,25,9.5
2804,33,9.3
2804,101,10.1
2804,122,9.2
2804,216,9.2
2804,261,9.4
2804,282,8.8
2804,335,10.0
2804,587,9.1
2804,693,8.9
2804,1364,9.0
2804,1488,8.9
2804,1983,9.2
2804,2370,9.3
2804,2878,9.1
2804,3115,8.9
2804,3906,10.0
2804,4364,10.0
2805,25,9.5
2805,33,9.3
2805,101,10.1
2805,122,9.2
2805,216,9.2
2805,261,9.4
2805,282,8.8
2805,335,10.0
2805,587,9.1
2805,693,8.9
2805,1364,9.0
2805,1488,8.9
2805,1983,9.2
2805,2370,9.3
2805,2878,9.1
2805,3115,8.9
2805,3906,10.0
2805,4364,10.0
2806,25,9.5
2806,33,9.3
2806,101,10.1
2806,122,9.2
2806,216,9.2
2806,261,9.4
2806,282,8.8
2806,335,10.0
2806,587,9.1
2806,693,8.9
2806,1364,9.0
2806,1488,8.9
2806,1983,9.2
2806,2370,9.3
2806,2878,9.1
2806,3115,8.9
2806,3906,10.0
2806,4364,10.0
2807,25,9.5
2807,33,9.3
2807,101,10.1
2807,122,9.2
2807,216,9.2
2807,261,9.4
2807,282,8.8
2807,335,10.0
2807,587,9.1
2807,693,8.9
2807,1364,9.0
2807,1488,8.9
2807,1983,9.2
2807,2370,9.3
2807,2878,9.1
2807,3115,8.9
2807,3906,10.0
2807,4364,10.0
2808,25,9.5
2808,33,9.3
2808,101,10.1
2808,122,9.2
2808,216,9.2
2808,261,9.4
2808,282,8.8
2808,335,10.0
2808,587,9.1
2808,693,8.9
2808,1364,9.0
2808,1488,8.9
2808,1983,9.2
2808,2370,9.3
2808,2878,9.1
2808,3115,8.9
2808,3906,10.0
2808,4364,10.0
2809,25,9.5
2809,33,9.3
2809,101,10.1
2809,122,9.2
2809,216,9.2
2809,261,9.4
2809,282,8.8
2809,335,10.0
2809,587,9.1
2809,693,8.9
2809,1364,9.0
2809,1488,8.9
2809,1983,9.2
2809,2370,9.3
2809,2878,9.1
2809,3115,8.9
2809,3906,10.0
2809,4364,10.0
2810,25,9.5
2810,33,9.3
2810,101,10.1
2810,122,9.2
2810,216,9.2
2810,261,9.4
2810,282,8.8
2810,335,10.0
2810,587,9.1
2810,693,8.9
2810,1364,9.0
2810,1488,8.9
2810,1983,9.2
2810,2370,9.3
2810,2878,9.1
2810,3115,8.9
2810,3906,10.0
2810,4364,10.0
2811,25,9.5
2811,33,9.3
2811,101,10.1
2811,122,9.2
2811,216,9.2
2811,261,9.4
2811,282,8.8
2811,335,10.0
2811,587,9.1
2811,693,8.9
2811,1364,9.0
2811,1488,8.9
2811,1983,9.2
2811,2370,9.3
2811,2878,9.1
2811,3115,8.9
2811,3906,10.0
2811,4364,10.0
2812,25,9.5
2812,33,9.3
2812,101,10.1
2812,122,9.2
2812,216,9.2
2812,261,9.4
2812,282,8.8
2812,335,10.0
2812,587,9.1
2812,693,8.9
2812,1364,9.0
2812,1488,8.9
2812,1983,9.2
2812,2370,9.3
2812,2878,9.1
2812,3115,8.9
2812,3906,10.0
2812,4364,10.0
2813,25,9.5
